7.9918 11.91 3.09001      8 12 3      -0.164033 -1.80018 1.80018
8.9752 11.9109 3.08907      9 12 3      -0.495974 -1.78138 1.78138
9.958 11.9128 3.08716      10 12 3      -0.839902 -1.74312 1.74312
10.9397 11.9158 3.08421      11 12 3      -1.20511 -1.68418 1.68418
11.9198 11.9198 3.08015      12 12 3      -1.60303 -1.60303 1.60303
12.8976 11.9251 3.07492      13 12 3      -2.04836 -1.49847 1.49847
13.872 11.9314 3.06855      14 12 3      -2.55956 -1.37109 1.37109
14.8419 11.9387 3.06127      15 12 3      -3.16162 -1.22542 1.22542
0.149057 12.9227 3.05746      0 13 3      2.98114 -1.54521 1.14929
1.11992 12.9127 3.0642      1 13 3      2.39844 -1.74612 1.28402
2.09575 12.9043 3.07009      2 13 3      1.915 -1.915 1.40179
3.07492 12.8976 3.07492      3 13 3      1.49847 -2.04836 1.49847
4.05637 12.8926 3.07868      4 13 3      1.12735 -2.14893 1.57354
5.03932 12.889 3.0814      5 13 3      0.786439 -2.22059 1.6281
6.02324 12.8867 3.08318      6 13 3      0.46475 -2.26656 1.66354
7.00769 12.8855 3.08405      7 13 3      0.153769 -2.28901 1.68096
7.99231 12.8855 3.08405      8 13 3      -0.153769 -2.28901 1.68096
8.97676 12.8867 3.08318      9 13 3      -0.46475 -2.26656 1.66353
9.96068 12.889 3.0814      10 13 3      -0.786439 -2.22059 1.6281
10.9436 12.8926 3.07868      11 13 3      -1.12735 -2.14893 1.57354
11.9251 12.8976 3.07492      12 13 3      -1.49847 -2.04836 1.49847
12.9043 12.9043 3.07009      13 13 3      -1.915 -1.915 1.40179
13.8801 12.9127 3.0642      14 13 3      -2.39844 -1.74612 1.28402
14.8509 12.9227 3.05746      15 13 3      -2.98114 -1.54521 1.14929
0.13631 13.9047 3.05287      0 14 3      2.7262 -1.90535 1.05732
1.10914 13.8909 3.05891      1 14 3      2.18281 -2.18281 1.1782
2.08731 13.8801 3.0642      2 14 3      1.74612 -2.39844 1.28402
3.06855 13.872 3.06855      3 14 3      1.37109 -2.55956 1.37109
4.05174 13.8661 3.07194      4 14 3      1.0349 -2.67715 1.43888
5.03619 13.862 3.07441      5 14 3      0.723793 -2.75937 1.48827
6.02142 13.8594 3.07602      6 14 3      0.428461 -2.81157 1.52041
7.00709 13.8582 3.07681      7 14 3      0.141883 -2.83693 1.53624
7.99291 13.8582 3.07681      8 14 3      -0.141883 -2.83693 1.53624
8.97858 13.8594 3.07602      9 14 3      -0.428461 -2.81157 1.52041
9.96381 13.862 3.07441      10 14 3      -0.723793 -2.75937 1.48827
10.9483 13.8661 3.07194      11 14 3      -1.0349 -2.67715 1.43888
11.9314 13.872 3.06855      12 14 3      -1.37109 -2.55955 1.37109
12.9127 13.8801 3.0642      13 14 3      -1.74612 -2.39844 1.28402
13.8909 13.8909 3.05891      14 14 3      -2.18281 -2.18281 1.1782
14.8637 13.9047 3.05287      15 14 3      -2.7262 -1.90535 1.05732
0.117473 14.8825 3.04764      0 15 3      2.34946 -2.34946 0.952717
1.09527 14.8637 3.05287      1 15 3      1.90536 -2.7262 1.05732
2.07726 14.8509 3.05746      2 15 3      1.54521 -2.98114 1.14929
3.06127 14.8419 3.06127      3 15 3      1.22542 -3.16162 1.22542
4.04657 14.8355 3.06425      4 15 3      0.931356 -3.29025 1.28505
5.03272 14.831 3.06644      5 15 3      0.654408 -3.37915 1.32871
6.01943 14.8282 3.06786      6 15 3      0.388504 -3.43526 1.35722
7.00644 14.8269 3.06856      7 15 3      0.128829 -3.46244 1.37129
7.99356 14.8269 3.06856      8 15 3      -0.128829 -3.46244 1.37129
8.98057 14.8282 3.06786      9 15 3      -0.388504 -3.43526 1.35722
9.96728 14.831 3.06644      10 15 3      -0.654408 -3.37915 1.32871
10.9534 14.8355 3.06425      11 15 3      -0.931356 -3.29025 1.28505
11.9387 14.8419 3.06127      12 15 3      -1.22542 -3.16162 1.22542
12.9227 14.8509 3.05746      13 15 3      -1.54521 -2.98114 1.14929
13.9047 14.8637 3.05287      14 15 3      -1.90536 -2.7262 1.05732
14.8825 14.8825 3.04764      15 15 3      -2.34945 -2.34946 0.952717
0.122121 0.122121 4.03655      0 0 4      2.44243 2.44243 0.73106
1.09953 0.141657 4.04033      1 0 4      1.99056 2.83314 0.806544
2.08093 0.155006 4.04371      2 0 4      1.61853 3.10011 0.874164
3.06425 0.164512 4.04657      3 0 4      1.28505 3.29025 0.931358
4.04885 0.171309 4.04885      4 0 4      0.976996 3.42618 0.976999
5.03432 0.176014 4.05054      5 0 4      0.686445 3.52027 1.01088
6.02037 0.178984 4.05166      6 0 4      0.407462 3.57968 1.03321
7.00675 0.180423 4.05221      7 0 4      0.135101 3.60846 1.04429
7.99325 0.180423 4.05221      8 0 4      -0.135101 3.60846 1.04429
8.97963 0.178984 4.05166      9 0 4      -0.407461 3.57968 1.03322
9.96568 0.176014 4.05054      10 0 4      -0.686445 3.52027 1.01088
10.9511 0.171309 4.04885      11 0 4      -0.976996 3.42618 0.976999
11.9357 0.164512 4.04657      12 0 4      -1.28505 3.29025 0.931358
12.9191 0.155006 4.04371      13 0 4      -1.61853 3.10011 0.874165
13.9005 0.141657 4.04033      14 0 4      -1.99056 2.83314 0.806544
14.8779 0.122121 4.03655      15 0 4      -2.44243 2.44243 0.73106
0.141657 1.09953 4.04033      0 1 4      2.83314 1.99056 0.806545
1.11403 1.11403 4.04464      1 1 4      2.2806 2.2806 0.892824
2.0915 1.12536 4.0485      2 1 4      1.82991 2.50717 0.969928
3.07194 1.13386 4.05175      3 1 4      1.43888 2.67715 1.0349
4.05433 1.14007 4.05433      4 1 4      1.08655 2.8015 1.08655
5.038 1.14443 4.05624      5 1 4      0.75991 2.88854 1.12476
6.02249 1.14719 4.05749      6 1 4      0.449777 2.94383 1.14987
7.00745 1.14853 4.05812      7 1 4      0.148926 2.97068 1.1623
7.99255 1.14853 4.05812      8 1 4      -0.148926 2.97068 1.1623
8.97751 1.14719 4.05749      9 1 4      -0.449777 2.94383 1.14987
9.962 1.14443 4.05624      10 1 4      -0.75991 2.88854 1.12476
10.9457 1.14007 4.05433      11 1 4      -1.08655 2.8015 1.08655
11.9281 1.13386 4.05175      12 1 4      -1.43888 2.67715 1.0349
12.9085 1.12536 4.0485      13 1 4      -1.82991 2.50717 0.969928
13.886 1.11403 4.04464      14 1 4      -2.2806 2.2806 0.892825
14.8583 1.09953 4.04033      15 1 4      -2.83314 1.99056 0.806545
0.155006 2.08093 4.04371      0 2 4      3.10011 1.61853 0.874165
1.12536 2.0915 4.0485      1 2 4      2.50717 1.82991 0.969928
2.1004 2.1004 4.05277      2 2 4      2.008 2.008 1.05543
3.07868 2.10745 4.05637      3 2 4      1.57354 2.14893 1.12735
4.05922 2.11277 4.05922      4 2 4      1.18441 2.25537 1.18441
5.04131 2.11656 4.06133      5 2 4      0.826256 2.33125 1.22653
6.02441 2.119 4.06271      6 2 4      0.488215 2.37995 1.25418
7.00808 2.12019 4.06339      7 2 4      0.161516 2.40373 1.26785
7.99192 2.12019 4.06339      8 2 4      -0.161516 2.40373 1.26785
8.97559 2.119 4.06271      9 2 4      -0.488215 2.37995 1.25418
9.95869 2.11656 4.06133      10 2 4      -0.826256 2.33125 1.22653
10.9408 2.11277 4.05922      11 2 4      -1.18441 2.25537 1.18441
11.9213 2.10745 4.05637      12 2 4      -1.57354 2.14893 1.12735
12.8996 2.1004 4.05277      13 2 4      -2.008 2.008 1.05543
13.8746 2.0915 4.0485      14 2 4      -2.50717 1.82991 0.969928
14.845 2.08093 4.04371      15 2 4      -3.10011 1.61853 0.874165
0.164512 3.06425 4.04657      0 3 4      3.29025 1.28505 0.931358
1.13386 3.07194 4.05175      1 3 4      2.67715 1.43888 1.03491
2.10745 3.07868 4.05637      2 3 4      2.14893 1.57354 1.12735
3.08421 3.08421 4.06026      3 3 4      1.68418 1.68419 1.20511
4.06334 3.08851 4.06334      4 3 4      1.26675 1.77012 1.26675
5.04414 3.09163 4.06561      5 3 4      0.882886 1.83255 1.31222
6.02606 3.09365 4.0671      6 3 4      0.521291 1.87308 1.34205
7.00862 3.09465 4.06784      7 3 4      0.172389 1.89299 1.3568
7.99138 3.09465 4.06784      8 3 4      -0.172388 1.89299 1.3568
8.97394 3.09365 4.0671      9 3 4      -0.521291 1.87308 1.34205
9.95586 3.09163 4.06561      10 3 4      -0.882886 1.83255 1.31222
10.9367 3.08851 4.06334      11 3 4      -1.26675 1.77012 1.26675
11.9158 3.08421 4.06026      12 3 4      -1.68418 1.68419 1.20511
12.8926 3.07868 4.05637      13 3 4      -2.14893 1.57354 1.12735
13.8661 3.07194 4.05175      14 3 4      -2.67715 1.43888 1.03491
14.8355 3.06425 4.04657      15 3 4      -3.29024 1.28505 0.931358
0.171309 4.04885 4.04885      0 4 4      3.42618 0.976996 0.977
1.14007 4.05433 4.05433      1 4 4      2.8015 1.08655 1.08655
2.11277 4.05922 4.05922      2 4 4      2.25537 1.18441 1.18441
3.08851 4.06334 4.06334      3 4 4      1.77012 1.26675 1.26675
4.0666 4.0666 4.0666      4 4 4      1.33204 1.33204 1.33204
5.04642 4.06901 4.06901      5 4 4      0.928418 1.38021 1.38021
6.02741 4.07059 4.07059      6 4 4      0.548106 1.41181 1.4118
7.00906 4.07137 4.07137      7 4 4      0.181238 1.42742 1.42742
7.99094 4.07137 4.07137      8 4 4      -0.181238 1.42742 1.42742
8.97259 4.07059 4.07059      9 4 4      -0.548106 1.41181 1.4118
9.95358 4.06901 4.06901      10 4 4      -0.928418 1.38021 1.38021
10.9334 4.0666 4.0666      11 4 4      -1.33204 1.33204 1.33204
11.9115 4.06334 4.06334      12 4 4      -1.77012 1.26675 1.26675
12.8872 4.05922 4.05922      13 4 4      -2.25537 1.18441 1.18441
13.8599 4.05433 4.05433      14 4 4      -2.8015 1.08655 1.08655
14.8287 4.04885 4.04885      15 4 4      -3.42618 0.976996 0.976999
0.176014 5.03432 4.05054      0 5 4      3.52027 0.686445 1.01088
1.14443 5.038 4.05624      1 5 4      2.88854 0.75991 1.12476
2.11656 5.04131 4.06133      2 5 4      2.33125 0.826257 1.22653
3.09163 5.04414 4.06561      3 5 4      1.83255 0.882886 1.31222
4.06901 5.04642 4.06901      4 5 4      1.38021 0.928418 1.38021
5.04812 5.04812 4.07152      5 5 4      0.962392 0.962392 1.43039
6.02841 5.04924 4.07317      6 5 4      0.568258 0.984852 1.46331
7.0094 5.0498 4.07398      7 5 4      0.187911 0.996005 1.47958
7.9906 5.0498 4.07398      8 5 4      -0.187911 0.996005 1.47958
8.97159 5.04924 4.07317      9 5 4      -0.568258 0.984852 1.46331
9.95188 5.04812 4.07152      10 5 4      -0.962392 0.962392 1.43039
10.931 5.04642 4.06901      11 5 4      -1.38021 0.928418 1.38021
11.9084 5.04414 4.06561      12 5 4      -1.83255 0.882886 1.31222
12.8834 5.04131 4.06133      13 5 4      -2.33125 0.826257 1.22653
13.8556 5.038 4.05624      14 5 4      -2.88854 0.75991 1.12476
14.824 5.03432 4.05054      15 5 4      -3.52027 0.686445 1.01088
0.178984 6.02037 4.05166      0 6 4      3.57968 0.407462 1.03322
1.14719 6.02249 4.05749      1 6 4      2.94383 0.449777 1.14987
2.119 6.02441 4.06271      2 6 4      2.37995 0.488215 1.25418
3.09365 6.02606 4.0671      3 6 4      1.87308 0.521291 1.34205
4.07059 6.02741 4.07059      4 6 4      1.41181 0.548106 1.4118
5.04924 6.02841 4.07317      5 6 4      0.984852 0.568258 1.46331
6.02908 6.02908 4.07486      6 6 4      0.581649 0.581649 1.49711
7.00962 6.02942 4.07569      7 6 4      0.192357 0.58832 1.51382
7.99038 6.02942 4.07569      8 6 4      -0.192357 0.58832 1.51382
8.97092 6.02908 4.07486      9 6 4      -0.581649 0.581649 1.49711
9.95076 6.02841 4.07317      10 6 4      -0.984852 0.568258 1.46331
10.9294 6.02741 4.07059      11 6 4      -1.41181 0.548106 1.4118
11.9063 6.02606 4.0671      12 6 4      -1.87308 0.521291 1.34205
12.881 6.02441 4.06271      13 6 4      -2.37995 0.488215 1.25418
13.8528 6.02249 4.05749      14 6 4      -2.94383 0.449777 1.14987
14.821 6.02037 4.05166      15 6 4      -3.57968 0.407461 1.03322
0.180423 7.00675 4.05221      0 7 4      3.60846 0.135101 1.04429
1.14853 7.00745 4.05812      1 7 4      2.97068 0.148926 1.16231
2.12019 7.00808 4.06339      2 7 4      2.40373 0.161516 1.26785
3.09465 7.00862 4.06784      3 7 4      1.89299 0.172388 1.3568
4.07137 7.00906 4.07137      4 7 4      1.42742 0.181238 1.42742
5.0498 7.0094 4.07398      5 7 4      0.996005 0.187911 1.47958
6.02942 7.00962 4.07569      6 7 4      0.58832 0.192357 1.51382
7.00973 7.00973 4.07654      7 7 4      0.194575 0.194575 1.53074
7.99027 7.00973 4.07654      8 7 4      -0.194575 0.194575 1.53074
8.97058 7.00962 4.07569      9 7 4      -0.58832 0.192357 1.51382
9.9502 7.0094 4.07398      10 7 4      -0.996005 0.187911 1.47958
10.9286 7.00906 4.07137      11 7 4      -1.42742 0.181238 1.42742
11.9054 7.00862 4.06784      12 7 4      -1.89299 0.172389 1.3568
12.8798 7.00808 4.06339      13 7 4      -2.40373 0.161516 1.26785
13.8515 7.00745 4.05812      14 7 4      -2.97068 0.148926 1.1623
14.8196 7.00675 4.05221      15 7 4      -3.60846 0.135101 1.04429
0.180423 7.99325 4.05221      0 8 4      3.60846 -0.135101 1.04429
1.14853 7.99255 4.05812      1 8 4      2.97068 -0.148926 1.1623
2.12019 7.99192 4.06339      2 8 4      2.40373 -0.161516 1.26785
3.09465 7.99138 4.06784      3 8 4      1.89299 -0.172388 1.3568
4.07137 7.99094 4.07137      4 8 4      1.42742 -0.181238 1.42742
5.0498 7.9906 4.07398      5 8 4      0.996005 -0.187911 1.47958
6.02942 7.99038 4.07569      6 8 4      0.58832 -0.192357 1.51382
7.00973 7.99027 4.07654      7 8 4      0.194575 -0.194575 1.53075
7.99027 7.99027 4.07654      8 8 4      -0.194575 -0.194575 1.53075
8.97058 7.99038 4.07569      9 8 4      -0.58832 -0.192357 1.51382
9.9502 7.9906 4.07398      10 8 4      -0.996005 -0.187911 1.47958
10.9286 7.99094 4.07137      11 8 4      -1.42742 -0.181238 1.42742
11.9054 7.99138 4.06784      12 8 4      -1.89299 -0.172389 1.3568
12.8798 7.99192 4.06339      13 8 4      -2.40373 -0.161516 1.26786
13.8515 7.99255 4.05812      14 8 4      -2.97068 -0.148926 1.1623
14.8196 7.99325 4.05221      15 8 4      -3.60846 -0.135101 1.04429
0.178984 8.97963 4.05166      0 9 4      3.57968 -0.407461 1.03322
1.14719 8.97751 4.05749      1 9 4      2.94383 -0.449777 1.14987
2.119 8.97559 4.06271      2 9 4      2.37995 -0.488216 1.25418
3.09365 8.97394 4.0671      3 9 4      1.87308 -0.521291 1.34205
4.07059 8.97259 4.07059      4 9 4      1.41181 -0.548106 1.41181
5.04924 8.97159 4.07317      5 9 4      0.984852 -0.568258 1.46331
6.02908 8.97092 4.07486      6 9 4      0.581649 -0.581649 1.49711
7.00962 8.97058 4.07569      7 9 4      0.192357 -0.58832 1.51382
7.99038 8.97058 4.07569      8 9 4      -0.192357 -0.58832 1.51382
8.97092 8.97092 4.07486      9 9 4      -0.581649 -0.581649 1.49711
9.95076 8.97159 4.07317      10 9 4      -0.984852 -0.568258 1.46331
10.9294 8.97259 4.07059      11 9 4      -1.41181 -0.548106 1.41181
11.9063 8.97394 4.0671      12 9 4      -1.87308 -0.52129 1.34205
12.881 8.97559 4.06271      13 9 4      -2.37995 -0.488215 1.25418
13.8528 8.97751 4.05749      14 9 4      -2.94383 -0.449777 1.14987
14.821 8.97963 4.05166      15 9 4      -3.57968 -0.407462 1.03322
0.176013 9.96568 4.05054      0 10 4      3.52027 -0.686445 1.01088
1.14443 9.962 4.05624      1 10 4      2.88854 -0.75991 1.12476
2.11656 9.95869 4.06133      2 10 4      2.33125 -0.826256 1.22654
3.09163 9.95586 4.06561      3 10 4      1.83255 -0.882886 1.31222
4.06901 9.95358 4.06901      4 10 4      1.38021 -0.928418 1.38021
5.04812 9.95188 4.07152      5 10 4      0.962392 -0.962392 1.43039
6.02841 9.95076 4.07317      6 10 4      0.568258 -0.984852 1.46331
7.0094 9.9502 4.07398      7 10 4      0.187911 -0.996005 1.47958
7.9906 9.9502 4.07398      8 10 4      -0.187911 -0.996005 1.47958
8.97159 9.95076 4.07317      9 10 4      -0.568258 -0.984852 1.46331
9.95188 9.95188 4.07152      10 10 4      -0.962392 -0.962392 1.43039
10.931 9.95358 4.06901      11 10 4      -1.38021 -0.928418 1.38021
11.9084 9.95586 4.06561      12 10 4      -1.83255 -0.882885 1.31222
12.8834 9.95869 4.06133      13 10 4      -2.33125 -0.826256 1.22654
13.8556 9.962 4.05624      14 10 4      -2.88854 -0.75991 1.12476
14.824 9.96568 4.05054      15 10 4      -3.52027 -0.686445 1.01088
0.171309 10.9511 4.04885      0 11 4      3.42618 -0.976996 0.977
1.14007 10.9457 4.05433      1 11 4      2.8015 -1.08655 1.08655
2.11277 10.9408 4.05922      2 11 4      2.25537 -1.18441 1.18441
3.08851 10.9367 4.06334      3 11 4      1.77012 -1.26675 1.26675
4.0666 10.9334 4.0666      4 11 4      1.33204 -1.33204 1.33204
5.04642 10.931 4.06901      5 11 4      0.928418 -1.38021 1.38021
6.02741 10.9294 4.07059      6 11 4      0.548106 -1.41181 1.41181
7.00906 10.9286 4.07137      7 11 4      0.181238 -1.42742 1.42742
7.99094 10.9286 4.07137      8 11 4      -0.181238 -1.42742 1.42742
8.97259 10.9294 4.07059      9 11 4      -0.548106 -1.41181 1.41181
9.95358 10.931 4.06901      10 11 4      -0.928418 -1.38021 1.38021
10.9334 10.9334 4.0666      11 11 4      -1.33204 -1.33204 1.33204
11.9115 10.9367 4.06334      12 11 4      -1.77012 -1.26675 1.26675
12.8872 10.9408 4.05922      13 11 4      -2.25537 -1.18441 1.18441
13.8599 10.9457 4.05433      14 11 4      -2.8015 -1.08655 1.08655
14.8287 10.9511 4.04885      15 11 4      -3.42618 -0.976996 0.976999
0.164512 11.9357 4.04657      0 12 4      3.29025 -1.28505 0.931358
1.13386 11.9281 4.05175      1 12 4      2.67715 -1.43888 1.03491
2.10745 11.9213 4.05637      2 12 4      2.14893 -1.57354 1.12736
3.08421 11.9158 4.06026      3 12 4      1.68419 -1.68419 1.20511
4.06334 11.9115 4.06334      4 12 4      1.26675 -1.77012 1.26675
5.04414 11.9084 4.06561      5 12 4      0.882885 -1.83255 1.31222
6.02606 11.9063 4.0671      6 12 4      0.521291 -1.87308 1.34205
7.00862 11.9054 4.06784      7 12 4      0.172389 -1.89299 1.3568
7.99138 11.9054 4.06784      8 12 4      -0.172388 -1.89299 1.3568
8.97394 11.9063 4.0671      9 12 4      -0.521291 -1.87308 1.34205
9.95586 11.9084 4.06561      10 12 4      -0.882885 -1.83255 1.31223
10.9367 11.9115 4.06334      11 12 4      -1.26675 -1.77012 1.26675
11.9158 11.9158 4.06026      12 12 4      -1.68419 -1.68419 1.20511
12.8926 11.9213 4.05637      13 12 4      -2.14893 -1.57354 1.12736
13.8661 11.9281 4.05175      14 12 4      -2.67715 -1.43888 1.03491
14.8355 11.9357 4.04657      15 12 4      -3.29025 -1.28505 0.931359
0.155006 12.9191 4.04371      0 13 4      3.10011 -1.61853 0.874164
1.12536 12.9085 4.0485      1 13 4      2.50717 -1.82991 0.96993
2.1004 12.8996 4.05277      2 13 4      2.008 -2.008 1.05543
3.07868 12.8926 4.05637      3 13 4      1.57354 -2.14893 1.12736
4.05922 12.8872 4.05922      4 13 4      1.18441 -2.25537 1.18441
5.04131 12.8834 4.06133      5 13 4      0.826257 -2.33125 1.22654
6.02441 12.881 4.06271      6 13 4      0.488215 -2.37995 1.25418
7.00808 12.8798 4.06339      7 13 4      0.161516 -2.40373 1.26785
7.99192 12.8798 4.06339      8 13 4      -0.161516 -2.40373 1.26786
8.97559 12.881 4.06271      9 13 4      -0.488215 -2.37995 1.25418
9.95869 12.8834 4.06133      10 13 4      -0.826256 -2.33125 1.22654
10.9408 12.8872 4.05922      11 13 4      -1.18441 -2.25537 1.18441
11.9213 12.8926 4.05637      12 13 4      -1.57354 -2.14893 1.12736
12.8996 12.8996 4.05277      13 13 4      -2.008 -2.008 1.05543
13.8746 12.9085 4.0485      14 13 4      -2.50717 -1.82991 0.96993
14.845 12.9191 4.04371      15 13 4      -3.10011 -1.61853 0.874164
0.141657 13.9005 4.04033      0 14 4      2.83314 -1.99056 0.806545
1.11403 13.886 4.04464      1 14 4      2.2806 -2.2806 0.892825
2.0915 13.8746 4.0485      2 14 4      1.82991 -2.50717 0.969929
3.07194 13.8661 4.05175      3 14 4      1.43888 -2.67715 1.03491
4.05433 13.8599 4.05433      4 14 4      1.08655 -2.8015 1.08656
5.038 13.8556 4.05624      5 14 4      0.75991 -2.88854 1.12476
6.02249 13.8528 4.05749      6 14 4      0.449777 -2.94383 1.14987
7.00745 13.8515 4.05812      7 14 4      0.148926 -2.97068 1.16231
7.99255 13.8515 4.05812      8 14 4      -0.148926 -2.97068 1.16231
8.97751 13.8528 4.05749      9 14 4      -0.449777 -2.94383 1.14987
9.962 13.8556 4.05624      10 14 4      -0.75991 -2.88854 1.12476
10.9457 13.8599 4.05433      11 14 4      -1.08655 -2.8015 1.08655
11.9281 13.8661 4.05175      12 14 4      -1.43888 -2.67715 1.03491
12.9085 13.8746 4.0485      13 14 4      -1.82991 -2.50717 0.96993
13.886 13.886 4.04464      14 14 4      -2.2806 -2.2806 0.892825
14.8583 13.9005 4.04033      15 14 4      -2.83314 -1.99056 0.806545
0.122121 14.8779 4.03655      0 15 4      2.44243 -2.44243 0.731058
1.09953 14.8583 4.04033      1 15 4      1.99056 -2.83314 0.806545
2.08093 14.845 4.04371      2 15 4      1.61853 -3.10011 0.874164
3.06425 14.8355 4.04657      3 15 4      1.28505 -3.29025 0.931358
4.04885 14.8287 4.04885      4 15 4      0.976996 -3.42619 0.976999
5.03432 14.824 4.05054      5 15 4      0.686445 -3.52027 1.01088
6.02037 14.821 4.05166      6 15 4      0.407462 -3.57968 1.03322
7.00675 14.8196 4.05221      7 15 4      0.135101 -3.60846 1.04429
7.99325 14.8196 4.05221      8 15 4      -0.135101 -3.60846 1.04429
8.97963 14.821 4.05166      9 15 4      -0.407462 -3.57968 1.03322
9.96568 14.824 4.05054      10 15 4      -0.686445 -3.52027 1.01088
10.9511 14.8287 4.04885      11 15 4      -0.976996 -3.42619 0.976999
11.9357 14.8355 4.04657      12 15 4      -1.28505 -3.29025 0.931359
12.9191 14.845 4.04371      13 15 4      -1.61853 -3.10011 0.874165
13.9005 14.8583 4.04033      14 15 4      -1.99056 -2.83314 0.806545
14.8779 14.8779 4.03655      15 15 4      -2.44243 -2.44243 0.731058
0.125379 0.125379 5.02587      0 0 5      2.50759 2.50759 0.517302
1.10255 0.145368 5.02842      1 0 5      2.0509 2.90736 0.568467
2.08357 0.159118 5.03074      2 0 5      1.67132 3.18236 0.614752
3.06644 0.168958 5.03272      3 0 5      1.32871 3.37915 0.654407
4.05054 0.176013 5.03432      4 0 5      1.01088 3.52027 0.686445
5.03552 0.180906 5.03552      5 0 5      0.710465 3.61811 0.710465
6.02109 0.183997 5.03632      6 0 5      0.421764 3.67995 0.726409
7.00699 0.185496 5.03672      7 0 5      0.139847 3.70992 0.734347
7.99301 0.185496 5.03672      8 0 5      -0.139847 3.70992 0.734347
8.97891 0.183997 5.03632      9 0 5      -0.421764 3.67994 0.726409
9.96448 0.180906 5.03552      10 0 5      -0.710465 3.61811 0.710465
10.9495 0.176013 5.03432      11 0 5      -1.01088 3.52027 0.686445
11.9336 0.168958 5.03272      12 0 5      -1.32871 3.37915 0.654408
12.9164 0.159118 5.03074      13 0 5      -1.67132 3.18236 0.614752
13.8975 0.145368 5.02842      14 0 5      -2.0509 2.90736 0.568467
14.8746 0.125379 5.02587      15 0 5      -2.50759 2.50759 0.517302
0.145368 1.10255 5.02842      0 1 5      2.90736 2.0509 0.568467
1.11746 1.11746 5.03133      1 1 5      2.34926 2.34926 0.626517
2.09449 1.12916 5.03395      2 1 5      1.88983 2.58324 0.678964
3.07441 1.13797 5.03619      3 1 5      1.48827 2.75937 0.723792
4.05624 1.14443 5.038      4 1 5      1.12476 2.88855 0.759911
5.03935 1.14896 5.03935      5 1 5      0.786918 2.9791 0.78692
6.02329 1.15183 5.04024      6 1 5      0.465827 3.03666 0.80481
7.00771 1.15323 5.04069      7 1 5      0.154246 3.06463 0.813705
7.99229 1.15323 5.04069      8 1 5      -0.154246 3.06463 0.813705
8.97671 1.15183 5.04024      9 1 5      -0.465827 3.03666 0.80481
9.96065 1.14896 5.03935      10 1 5      -0.786918 2.9791 0.78692
10.9438 1.14443 5.038      11 1 5      -1.12476 2.88855 0.759911
11.9256 1.13797 5.03619      12 1 5      -1.48827 2.75937 0.723792
12.9055 1.12916 5.03395      13 1 5      -1.88983 2.58324 0.678964
13.8825 1.11746 5.03133      14 1 5      -2.34926 2.34926 0.626517
14.8546 1.10255 5.02842      15 1 5      -2.90736 2.0509 0.568467
0.159118 2.08357 5.03074      0 2 5      3.18237 1.67133 0.614753
1.12916 2.09449 5.03395      1 2 5      2.58324 1.88983 0.678964
2.10371 2.10371 5.03685      2 2 5      2.07429 2.0743 0.736944
3.0814 2.11103 5.03932      3 2 5      1.6281 2.22059 0.78644
4.06133 2.11656 5.04131      4 2 5      1.22653 2.33125 0.826258
5.0428 2.12051 5.0428      5 2 5      0.855987 2.41024 0.855989
6.02529 2.12305 5.04378      6 2 5      0.505861 2.46095 0.875657
7.00837 2.12429 5.04427      7 2 5      0.167361 2.48572 0.885428
7.99163 2.12429 5.04427      8 2 5      -0.167361 2.48572 0.885428
8.97471 2.12305 5.04378      9 2 5      -0.505861 2.46095 0.875657
9.9572 2.12051 5.0428      10 2 5      -0.855987 2.41023 0.855989
10.9387 2.11656 5.04131      11 2 5      -1.22653 2.33125 0.826258
11.9186 2.11103 5.03932      12 2 5      -1.6281 2.22059 0.786439
12.8963 2.10371 5.03685      13 2 5      -2.07429 2.0743 0.736944
13.8708 2.09449 5.03395      14 2 5      -2.58324 1.88983 0.678964
14.8409 2.08357 5.03074      15 2 5      -3.18237 1.67133 0.614753
0.168958 3.06644 5.03272      0 3 5      3.37915 1.32871 0.654408
1.13797 3.07441 5.03619      1 3 5      2.75937 1.48827 0.723792
2.11103 3.0814 5.03932      2 3 5      2.22059 1.6281 0.78644
3.08716 3.08716 5.042      3 3 5      1.74313 1.74313 0.839903
4.06561 3.09163 5.04414      4 3 5      1.31222 1.83255 0.882888
5.04575 3.09488 5.04575      5 3 5      0.914961 1.89756 0.914964
6.02702 3.09699 5.04681      6 3 5      0.540317 1.93978 0.93617
7.00893 3.09803 5.04734      7 3 5      0.178689 1.96053 0.946701
7.99107 3.09803 5.04734      8 3 5      -0.178689 1.96053 0.946701
8.97298 3.09699 5.04681      9 3 5      -0.540317 1.93978 0.93617
9.95425 3.09488 5.04575      10 3 5      -0.914961 1.89756 0.914963
10.9344 3.09163 5.04414      11 3 5      -1.31222 1.83255 0.882888
11.9128 3.08716 5.042      12 3 5      -1.74312 1.74312 0.839903
12.889 3.0814 5.03932      13 3 5      -2.22059 1.6281 0.786439
13.862 3.07441 5.03619      14 3 5      -2.75937 1.48827 0.723792
14.831 3.06644 5.03272      15 3 5      -3.37915 1.32871 0.654408
0.176013 4.05054 5.03432      0 4 5      3.52027 1.01088 0.686445
1.14443 4.05624 5.038      1 4 5      2.88855 1.12476 0.759911
2.11656 4.06133 5.04131      2 4 5      2.33125 1.22653 0.826258
3.09163 4.06561 5.04414      3 4 5      1.83255 1.31222 0.882888
