344.719 -712.765      344.998 -710.993      -0.27869 -1.7719
679.267 1220.64      678.922 1219.98      0.345289 0.664465
1080.38 926.021      1080.44 925.873      -0.0517597 0.147986
-113.906 1401.89      -112.865 1400.65      -1.04074 1.23134
233.051 203.524      232.983 204.465      0.0671852 -0.940943
1398.54 1478.08      1397.79 1476.76      0.745803 1.31842
994.698 1765.85      994.283 1764.19      0.41486 1.65558
1072.1 962.101      1071.63 961.394      0.478116 0.70744
623.342 693.146      623.645 693.408      -0.303684 -0.261687
729.895 1216.25      729.796 1215.44      0.0961257 0.808222
985.885 937.492      985.549 937.272      0.335514 0.219477
928.129 -197.4      927.787 -196.755      0.341448 -0.643721
240.36 473.164      240.198 472.644      0.16127 0.52062
376.033 653.633      375.77 653.61      0.263655 0.0227044
488.746 702.806      489.129 703.054      -0.382158 -0.246955
814.686 567.292      814.759 567.272      -0.0731379 0.0188976
876.631 460.733      876.42 461.195      0.209657 -0.461365
-492.369 487.509      -491.121 487.793      -1.24782 -0.283964
-725.385 1093.15      -723.723 1092.46      -1.66263 0.693711
-126.045 20.0098      -125.393 20.4883      -0.649932 -0.475942
-609.391 226.038      -608.099 226.475      -1.29206 -0.436508
829.605 856.783      828.907 856.324      0.698452 0.4586
679.242 410.08      679.161 410.176      0.0808807 -0.0950685
485.922 1047.09      485.712 1046.33      0.210537 0.760045
-123.172 491.89      -122.465 491.246      -0.706183 0.643201
373.936 -92.8198      373.602 -91.7303      0.332641 -1.08527
923.587 -66.1107      922.721 -65.7722      0.86594 -0.338409
444.717 -335.546      444.577 -333.99      0.138098 -1.55641
634.433 -78.4803      634.501 -77.9424      -0.0685865 -0.537552
643.192 249.285      643.155 249.421      0.0367486 -0.135734
400.062 1108.74      399.925 1107.81      0.137235 0.931604
527.545 -318.047      527.995 -317.187      -0.450204 -0.860294
1025.82 225.857      1025.4 226.45      0.424398 -0.592544
476.673 1090.82      477.035 1090.14      -0.361309 0.686039
530.688 1262.14      530.735 1260.95      -0.0467253 1.18807
112.359 433.2      113.268 433.583      -0.909067 -0.382322
157.632 395.603      158.04 395.953      -0.407297 -0.349697
180.598 866.917      181.059 867.106      -0.460545 -0.189241
382.385 622.012      383.026 621.719      -0.637725 0.290991
930.876 1454.84      930.219 1453.62      0.657177 1.22616
751.661 240.448      751.538 240.721      0.122927 -0.273288
796.317 472.838      796.486 472.782      -0.170656 0.0559855
1371.23 -77.3962      1370.16 -76.3658      1.06198 -1.0303
1212.42 542.875      1211.78 542.8      0.63648 0.0752586
-169.921 91.5853      -168.78 92.2328      -1.14081 -0.64746
824.152 388.15      823.824 387.878      0.325818 0.273336
374.023 322.029      373.911 321.979      0.112058 0.0504962
1014.65 593.027      1013.97 593.265      0.678884 -0.238344
321.275 468.799      321.629 468.854      -0.353083 -0.0547668
-1.37962 -32.7052      -0.886686 -32.261      -0.493521 -0.444465
-139.732 13.1395      -138.907 13.6557      -0.824411 -0.516113
-995.823 1349.77      -993.874 1348.66      -1.94854 1.10336
-1.74155 1169.56      -1.12391 1168.7      -0.617284 0.861229
-364.177 -688.439      -363.115 -686.43      -1.06215 -2.00873
123.416 -444.516      123.752 -443.483      -0.335887 -1.03298
-172.418 448.997      -172.213 449.596      -0.204492 -0.599674
-54.6625 648.625      -54.1896 648.947      -0.473069 -0.32257
589.305 -598.877      589.199 -597.282      0.106465 -1.59436
801.323 466.904      801.055 466.912      0.266895 -0.00801469
286.558 297.29      286.521 297.086      0.0369529 0.204154
466.568 21.4888      466.833 22.2854      -0.271574 -0.784111
414.845 1111.55      414.866 1110.53      -0.020274 1.01083
580.107 1904.07      579.771 1902.13      0.335525 1.94255
307.889 -740.005      308.363 -738.333      -0.47425 -1.67246
544.479 -181.16      544.43 -180.476      0.0485129 -0.683702
41.1092 675.837      41.1925 675.337      -0.0828573 0.499775
1260.09 1140.37      1259.47 1139.65      0.618969 0.718568
324.472 941.666      324.271 940.991      0.200756 0.675035
963.269 612.452      963.033 613.004      0.236839 -0.552604
1283.1 -563.254      1282.09 -561.765      1.00336 -1.48857
589.396 349.067      589.583 348.997      -0.187266 0.0707909
979.611 -126.352      979.104 -125.544      0.507272 -0.807009
1326.38 -200.07      1325.5 -199.126      0.871349 -0.943837
561.864 575.712      562.08 575.762      -0.21687 -0.0505944
792.826 389.04      792.394 389.006      0.432607 0.033839
809.473 396.851      809.843 396.863      -0.369132 -0.0133162
349.581 -306.252      349.685 -305.362      -0.103875 -0.889418
880.849 601.607      880.164 601.708      0.684679 -0.101314
209.135 507.471      209.338 507.27      -0.203514 0.201536
191.11 17.762      191.8 17.9175      -0.690021 -0.156903
217.099 465.708      217.974 465.703      -0.87407 0.00605783
304.402 -195.705      304.507 -194.74      -0.105212 -0.965457
829.881 110.857      829.148 111.181      0.733433 -0.324099
-205.26 266.828      -204.219 267.43      -1.04031 -0.602413
338.183 481.862      338.181 481.379      0.00132599 0.482468
-174.201 -346.95      -173.643 -345.943      -0.558147 -1.00689
-71.2314 404.22      -71.1433 404.254      -0.0888869 -0.0334354
96.7407 269.663      96.6046 269.863      0.136077 -0.200073
194.978 -130.487      195.214 -129.878      -0.234246 -0.609153
662.539 126.216      662.291 126.16      0.2483 0.0559181
202.624 -706.309      202.8 -704.629      -0.176187 -1.6802
1102.38 -547.367      1101.43 -545.747      0.948962 -1.61982
633.057 -896.215      632.807 -894.407      0.24927 -1.80862
-44.9135 1533.03      -44.3043 1531.41      -0.609518 1.61884
560.299 1093.78      559.973 1092.77      0.325883 1.01254
-208.309 -270.586      -206.894 -269.629      -1.41588 -0.957822
493.445 723.485      493.332 722.995      0.112643 0.488689
403.654 479.15      404.155 479.743      -0.501311 -0.592232
534.129 744.068      533.507 744.088      0.621646 -0.0198038
170.683 -22.7406      171.218 -22.2617      -0.53445 -0.477723
344.419 670.22      344.707 669.419      -0.287494 0.80036
249.626 49.1129      249.63 49.5572      -0.00370237 -0.445019
801.381 129.622      801.213 130.629      0.168718 -1.00622
2393.22 34.3035      2390.69 34.9782      2.5235 -0.67459
749.209 748.172      749.379 747.478      -0.169793 0.692992
844.343 -964.664      844.055 -962.584      0.288063 -2.07995
1206.36 977.604      1205.01 977.17      1.35358 0.43319
580.014 856.686      579.875 856.285      0.13943 0.400493
1235.23 541.89      1235.28 541.468      -0.0457778 0.419421
-285.361 121.457      -284.081 121.766      -1.27989 -0.309336
821.587 236.793      821.278 237.051      0.308562 -0.258025
440.068 870.444      440.031 870.15      0.0374864 0.29383
-326.359 -163.915      -324.895 -163.371      -1.46377 -0.5434
-39.4739 -39.8635      -38.5888 -38.9333      -0.884799 -0.929675
1098.02 173.3      1096.84 173.549      1.1828 -0.249263
-70.7969 -1046.2      -70.0992 -1043.94      -0.697733 -2.26688
-120.345 156.123      -119.442 156.714      -0.90282 -0.589871
-628.076 827.224      -626.541 826.913      -1.53462 0.310755
-224.754 400.487      -223.918 400.546      -0.835993 -0.0588911
409.865 -276.885      409.709 -276.216      0.155682 -0.669192
45.4338 461.203      46.1069 461.761      -0.673046 -0.557686
444.355 627.423      444.68 626.901      -0.324955 0.52232
702.044 740.93      701.499 740.791      0.54434 0.140416
441.632 -201.392      441.491 -200.739      0.140441 -0.653615
-97.4665 -1019.95      -96.6604 -1017.89      -0.806099 -2.06159
-244.059 805.09      -243.46 804.34      -0.598107 0.749197
-204.961 1677.91      -204.071 1676.26      -0.8899 1.64257
-283.509 281.786      -282.431 281.713      -1.07814 0.0729289
248.606 -102.608      249.252 -101.898      -0.646501 -0.709628
782.327 464.634      782.258 464.853      0.0704935 -0.218537
165.048 530.408      165.837 530.156      -0.787125 0.251739
308.352 -220.455      309.018 -219.302      -0.666674 -1.15139
827.053 -892.962      826.567 -890.843      0.485968 -2.11897
253.618 716.618      254.194 716.153      -0.576061 0.465453
-23.4495 265.487      -22.4453 265.43      -1.00402 0.057039
952.389 -410.537      951.861 -409.409      0.527378 -1.12726
1432.77 -801.362      1431.49 -799.614      1.28174 -1.7474
829.034 -525.294      828.71 -524.104      0.323806 -1.1892
325.812 263.245      326.187 263.719      -0.375903 -0.472965
1550.7 -157.541      1549.33 -156.731      1.3693 -0.809608
805.44 -460.714      805.026 -459.384      0.414523 -1.32898
1213.68 867.013      1212.58 866.28      1.10374 0.73269
1592.5 -605.76      1591 -604.278      1.49818 -1.48181
-129.633 316.962      -128.635 317.148      -0.998676 -0.186262
-89.7387 642.191      -89.2368 641.854      -0.501621 0.336885
-92.6596 409.633      -92.5449 409.29      -0.127554 0.344227
125.688 -118.234      125.779 -117.827      -0.0902551 -0.407211
-579.128 -351.709      -577.574 -350.515      -1.55326 -1.19449
769.371 744.12      767.971 743.857      1.39741 0.263985
661.366 -14.7557      660.933 -14.0873      0.433408 -0.668281
628.881 52.3163      628.805 52.8011      0.0756489 -0.484586
967.719 -23.9125      967.3 -23.7672      0.419276 -0.144969
-674.924 79.603      -673.456 79.9476      -1.46807 -0.344541
245.348 9.46864      246.125 10.2242      -0.776073 -0.755717
665.665 620.324      665.438 619.357      0.226758 0.967162
852.274 -91.8321      851.728 -91.3213      0.54579 -0.510607
486.871 283.65      487.096 283.478      -0.224071 0.171014
721.263 -89.0916      720.987 -88.3176      0.276211 -0.773547
-337.127 -351.237      -335.922 -350.17      -1.20458 -1.06661
-62.0199 -9.00415      -61.4344 -8.24724      -0.583426 -0.755645
-489.278 569.513      -487.661 568.774      -1.61713 0.739043
812.737 118.84      812.852 118.747      -0.114896 0.0930491
1209.42 -492.371      1208.6 -491.182      0.818571 -1.18944
729.981 454.795      729.588 454.784      0.392738 0.0112768
570.486 -282.492      570.569 -282.146      -0.0841549 -0.345523
545.605 526.164      544.741 525.332      0.86416 0.832543
483.535 187.999      483.595 188.172      -0.0595846 -0.173254
1556.78 259.022      1555.54 259.09      1.23016 -0.0676277
1172.29 127.8      1171.38 128.337      0.916638 -0.536137
1939.95 486.903      1938.05 486.834      1.90155 0.069421
1066.46 722.767      1066.02 722.164      0.439307 0.6036
287.687 571.791      287.728 571.543      -0.0414143 0.247186
1150.92 527.012      1150.46 527.033      0.464418 -0.0214149
-100.837 147.621      -100.037 147.709      -0.799591 -0.0873448
463.884 27.1483      463.994 26.9489      -0.101453 0.18508
269.782 -0.6055      270.626 -0.48473      -0.843582 -0.11495
478.707 15.4748      478.495 15.3695      0.209046 0.10776
236.228 -144.191      236.41 -143.431      -0.181167 -0.759404
77.436 86.1241      77.5858 86.6694      -0.149987 -0.545021
-16.0986 212.923      -15.921 213.054      -0.175904 -0.130605
-897.638 -632.854      -895.657 -631.025      -1.98149 -1.82881
9.58678 233.911      10.5104 233.965      -0.924229 -0.0543677
-400.711 -72.99      -399.413 -72.4325      -1.29717 -0.55758
1371.29 543.978      1370.45 544.052      0.841862 -0.0747795
614.979 -324.055      614.645 -322.965      0.333355 -1.0892
-731.561 28.1973      -730.19 28.7962      -1.37025 -0.598496
2.80485 89.706      3.4931 90.0177      -0.687534 -0.311301
624.505 -517.207      624.138 -516.176      0.366715 -1.03107
998.987 -698.951      998.019 -697.451      0.972743 -1.49772
-224.461 -284.843      -223.824 -283.848      -0.636347 -0.993638
121.375 230.347      121.126 230.212      0.248641 0.134199
-409.322 -137.196      -408.085 -136.843      -1.23589 -0.354914
1026.3 -160.606      1026.17 -159.922      0.132426 -0.684488
517.813 -1047.13      518.335 -1045.05      -0.52108 -2.07698
1133.74 -11.9987      1132.96 -11.651      0.774557 -0.347567
456.396 664.455      456.718 664.368      -0.322202 0.0865181
922.332 -145.271      922.114 -144.687      0.217982 -0.582446
1236.77 21.6098      1235.56 22.2548      1.21392 -0.644974
649.47 -662.201      649.491 -660.602      -0.021676 -1.59952
1271.21 11.121      1270.5 11.8075      0.705093 -0.686311
1414.63 -251.998      1413.54 -251.129      1.08527 -0.868682
1665.55 158.563      1664.19 159.006      1.3678 -0.442834
675.594 357.318      675.355 356.983      0.238552 0.335633
931.409 628.629      931.032 628.245      0.376765 0.383751
2042.51 142.236      2040.53 142.708      1.98162 -0.471909
717.989 -1063.22      717.62 -1061.27      0.368313 -1.9496
968.541 374.577      968.219 374.371      0.321846 0.206654
-51.4124 111.572      -50.5866 112.346      -0.825792 -0.773898
-65.1134 32.4333      -64.373 32.497      -0.740139 -0.0634612
266.611 -107.48      266.991 -106.709      -0.379938 -0.769975
-630 152.695      -628.596 153.211      -1.40352 -0.516308
150.763 -260.906      151.421 -260.29      -0.658304 -0.615327
33.8726 77.6925      34.2793 77.9094      -0.406639 -0.216433
190.481 -5.2415      190.346 -4.87661      0.136242 -0.3651
1177.7 394.29      1176.57 394.04      1.13068 0.250087
191.877 -380.007      192.045 -379.271      -0.16819 -0.734889
-79.7715 788.608      -79.0357 788.708      -0.735509 -0.098454
683.04 186.868      682.135 186.89      0.903788 -0.0243828
393.161 8.70401      393.569 8.89327      -0.408187 -0.189154
203.843 -914.14      203.987 -912.455      -0.143886 -1.68489
874.402 -295.962      873.348 -295.087      1.05436 -0.875019
-10.3397 -307.142      -9.78628 -306.239      -0.553328 -0.903495
1209.04 -53.2566      1208.32 -52.7675      0.724052 -0.488851
63.4506 521.139      63.446 521.138      0.00464561 0.000962698
398.714 -455.675      399.294 -454.717      -0.580485 -0.957722
278.267 -1532.29      278.688 -1529.51      -0.421103 -2.78078
744.115 -627.228      744.12 -625.801      -0.00490312 -1.42691
1322.9 -777.613      1321.75 -775.68      1.15378 -1.93318
1007.53 -695.814      1007.12 -693.976      0.413447 -1.84009
1567.27 -667.511      1565.71 -666.006      1.56055 -1.50441
367.74 -348.078      368.275 -347.3      -0.535543 -0.77782
1014.63 -2.88222      1014.48 -2.32819      0.152069 -0.553807
779.367 227.023      779.639 226.544      -0.272248 0.479466
638.306 326.303      638.134 326.187      0.172542 0.115488
1405.35 -521.445      1404.04 -520.107      1.31739 -1.33851
990.255 518.398      989.593 518.393      0.655682 0.00243777
1579.14 -461.296      1577.71 -460.131      1.42412 -1.16468
81.237 335.633      81.5204 335.879      -0.283405 -0.246654
-71.1842 262.06      -70.0501 262.812      -1.13389 -0.751901
596.409 788.334      596.517 788.241      -0.107342 0.0925408
-158.543 -1105.57      -157.664 -1103.32      -0.878896 -2.24981
-195.29 37.0824      -194.622 37.0815      -0.667953 0.00121561
646.355 783.341      645.781 782.725      0.573899 0.615126
-952.755 758.812      -951.001 758.323      -1.75371 0.488307
-123.657 452.03      -122.907 452.767      -0.749721 -0.735938
-561.088 -594.597      -559.6 -593.237      -1.48699 -1.36035
5.41837 -389.369      5.80055 -388.248      -0.382088 -1.12158
-45.5425 -656.677      -44.9776 -655.393      -0.564799 -1.28449
-469.017 -488.337      -467.95 -486.811      -1.06672 -1.52585
19.8482 -411.662      20.5347 -410.788      -0.686426 -0.874587
419.993 66.4093      419.764 66.8841      0.229196 -0.474872
654.269 402.452      654.337 401.801      -0.0676384 0.65182
541.527 460.309      541.303 460.92      0.221833 -0.610913
274.421 1251.5      274.645 1250.64      -0.224154 0.851843
612.919 732.743      612.243 733.085      0.676381 -0.341532
-740.08 -102.761      -737.826 -101.88      -2.254 -0.881101
83.2599 168.171      84.5406 167.955      -1.2801 0.21587
-302.032 742.961      -301.141 742.28      -0.891229 0.681335
-111.655 -61.657      -110.872 -61.1056      -0.783082 -0.551112
1624.25 341.953      1622.87 341.887      1.38193 0.0662371
1103.29 -249.594      1102.45 -248.88      0.843828 -0.713673
602.134 186.264      602.125 185.77      0.0101405 0.494114
1621.78 -233.906      1620.01 -232.294      1.76848 -1.61223
746.085 253.921      746.31 254.136      -0.225429 -0.215173
1654.4 682.863      1653.05 682.526      1.34757 0.337128
1926.37 -537.851      1924.44 -536.46      1.93003 -1.39101
1517.3 157.602      1516.1 157.722      1.1967 -0.119286
928.472 -179.306      927.695 -178.43      0.777127 -0.877257
371.011 -34.5992      371.169 -34.5298      -0.158157 -0.0694872
509.266 64.8543      509.102 65.1453      0.164705 -0.290951
491.62 653.385      491.894 652.68      -0.272557 0.705223
-4.16698 -626.953      -3.46858 -625.512      -0.698538 -1.44116
59.405 -10.1905      60.2967 -9.99481      -0.890574 -0.194893
-468.104 -378.76      -466.849 -377.912      -1.25474 -0.847672
565.825 185.406      565.817 185.802      0.00777427 -0.395903
278.819 -215.001      278.723 -214.348      0.0968804 -0.652795
-122.994 -295.365      -122.192 -294.747      -0.801776 -0.617966
-848.905 1220.14      -847.036 1219.03      -1.86935 1.11169
99.6867 210.895      99.8493 210.784      -0.162404 0.11108
-405.204 -151.593      -403.977 -150.231      -1.22806 -1.35942
-1225.36 -739.902      -1223.11 -738.191      -2.25415 -1.71015
-194.076 -463.06      -193.009 -461.356      -1.06729 -1.70396
-776.996 -393.904      -774.953 -392.622      -2.04257 -1.28178
-80.6002 -972.896      -80.018 -971.13      -0.582174 -1.76542
554.678 -271.786      554.388 -271.168      0.290516 -0.618488
636.549 464.827      635.803 464.821      0.74656 0.00622373
-126.751 1048.81      -125.733 1048.03      -1.01781 0.782207
2112.65 -459.569      2110.5 -458.31      2.1488 -1.25883
1604.89 -328.279      1603.53 -327.242      1.35331 -1.03721
541.244 -1039.71      540.998 -1037.73      0.245091 -1.98041
341.604 881.514      341.176 880.843      0.428684 0.67321
464.31 313.491      464.254 313.729      0.056709 -0.236899
1127.95 656.6      1127.7 656.159      0.255941 0.440611
993.624 69.0402      993.677 69.449      -0.0529521 -0.408678
979.237 328.629      979.367 328.564      -0.130411 0.0652274
2765.94 595.799      2762.62 595.611      3.32043 0.187845
1830.82 100.263      1828.88 100.528      1.93695 -0.265643
1418.45 -870.311      1417.17 -868.445      1.28209 -1.8652
1836.54 546.217      1834.8 546.254      1.73736 -0.0375589
1470.93 305.939      1469.31 305.852      1.61883 0.0867337
959.24 44.5094      958.707 45.0041      0.532276 -0.494791
656.454 791.174      656.268 790.595      0.186273 0.578894
-84.5502 809.772      -83.4676 809.144      -1.08164 0.627749
-153.895 302.187      -152.91 302.04      -0.985882 0.146958
2.10868 716.477      2.28062 716.229      -0.171739 0.247667
-27.986 153.917      -27.0606 154.082      -0.9255 -0.164688
817.867 908.429      817.617 907.341      0.25056 1.08758
-1013.59 868.476      -1011.7 867.896      -1.88698 0.579799
-184.715 -106.434      -184.202 -105.775      -0.5125 -0.658516
271.689 512.803      271.92 512.658      -0.229836 0.144142
-322.438 642.044      -321.369 641.708      -1.06786 0.336046
354.049 532.138      353.916 531.467      0.13361 0.670273
52.128 927.245      53.0215 926.437      -0.893528 0.807434
38.7837 -524.639      39.4593 -523.272      -0.675596 -1.36749
970.973 -807.315      970.354 -805.712      0.619054 -1.60221
615.875 772.817      615.065 772.616      0.809088 0.202052
420.888 552.706      420.97 551.88      -0.0818017 0.82685
1012.22 227.131      1011.9 227.163      0.323922 -0.031559
541.286 95.6473      541.548 96.3076      -0.261367 -0.660253
741.798 420.542      742.061 420.255      -0.263329 0.287532
90.9508 -577.737      91.4011 -576.781      -0.450165 -0.955028
389.801 -347.106      390.471 -345.854      -0.669156 -1.25165
1125.12 -436.71      1124.47 -435.162      0.649513 -1.54775
202.117 1145.9      202.208 1145.07      -0.0908475 0.835653
1703.57 143.703      1702.01 143.934      1.5536 -0.231004
1743.92 65.428      1742.25 65.8787      1.66944 -0.450584
1683.8 105.187      1682.22 105.633      1.58173 -0.445774
822.893 790.005      822.935 789.332      -0.0418844 0.672422
567.384 779.505      567.636 778.856      -0.250409 0.647132
722.648 913.199      722.936 912.526      -0.288362 0.67276
1706.7 649.298      1705.08 648.941      1.61802 0.357098
693.327 118.754      692.401 118.382      0.925578 0.372735
2075.67 97.0598      2073.01 97.4305      2.65726 -0.370462
-176.034 298.849      -175.573 298.753      -0.460016 0.0960238
-498.364 392.061      -497.234 391.985      -1.13029 0.0756157
-394.746 167.958      -393.818 168.087      -0.927762 -0.129638
144.146 81.7408      144.766 81.8395      -0.620656 -0.0984508
695.768 431.264      695.854 430.766      -0.0854405 0.497801
-613.154 -69.9319      -611.379 -69.4609      -1.77486 -0.470949
19.2363 512.28      19.7044 512.299      -0.468657 -0.0200659
-104.503 461.346      -104.117 461.485      -0.387667 -0.138694
128.526 1145.69      128.557 1144.59      -0.0307803 1.09938
359.509 455.155      359.128 454.581      0.380956 0.574662
865.174 493.566      864.307 493.738      0.866258 -0.172062
222.2 336.51      221.939 336.67      0.26159 -0.160332
-357.473 -513.237      -356.473 -512.034      -0.999873 -1.20287
300.584 616.63      300.82 616.614      -0.235896 0.0153677
1574.91 374.983      1573.32 374.991      1.58921 -0.00840761
908.977 826.463      908.53 825.876      0.449078 0.586882
204.507 -349.398      204.515 -347.709      -0.00758094 -1.689
484.843 583.287      484.556 582.801      0.286907 0.48613
0.0518778 505.334      0.405278 504.761      -0.351999 0.574169
-270.891 1014.09      -269.606 1013.55      -1.28469 0.537536
867.536 842.678      867.412 842.206      0.123341 0.471929
1763.57 -489.961      1762.03 -488.883      1.5359 -1.07819
1086.58 40.9019      1086.11 41.5518      0.465141 -0.648672
1067.99 589.637      1067.63 589.477      0.356448 0.159388
2371 421.277      2368.4 421.167      2.6029 0.110325
728.992 739.447      729.533 738.899      -0.540955 0.548156
-41.2663 721.388      -40.3843 720.435      -0.881765 0.95353
497.118 752.699      497.637 752.975      -0.519224 -0.277185
1435.77 -2.29516      1434.52 -1.66308      1.24361 -0.631954
2478.38 -56.9752      2475.75 -56.166      2.6296 -0.809222
-318.592 617.652      -317.449 617.417      -1.1428 0.235181
509.821 803.643      509.62 803.158      0.201479 0.483614
193.961 1064.16      193.898 1063.3      0.0631554 0.857076
136.139 954.667      136.213 953.771      -0.0731423 0.895578
296.095 661.191      296.462 661.296      -0.365796 -0.105341
248.171 294.598      248.206 294.719      -0.0350926 -0.120152
606.717 731.771      606.855 731.288      -0.138769 0.482887
467.584 544.823      466.89 545.293      0.693983 -0.469544
-947.902 377.926      -946.232 377.85      -1.66975 0.0760359
-141.447 457.543      -141.332 457.806      -0.112836 -0.263326
-264.138 585.114      -263.349 584.6      -0.788458 0.513763
-212.757 -32.7032      -211.313 -32.3266      -1.44307 -0.376443
-338.428 1023.34      -337.412 1022.9      -1.01538 0.445105
-992.027 -631.196      -989.748 -629.647      -2.27916 -1.54857
-707.414 -846.687      -705.911 -844.723      -1.50284 -1.96376
-12.6484 768.08      -12.1916 767.341      -0.456789 0.73875
639.338 205.076      638.881 204.794      0.457926 0.281489
430.721 -710.396      430.637 -708.787      0.0840257 -1.60862
-98.973 -667.484      -98.5903 -666.169      -0.382443 -1.31442
100.877 159.147      101.449 159.467      -0.573708 -0.319887
204.425 -18.0083      204.901 -17.8304      -0.477636 -0.176469
1135.82 -967.264      1135.16 -965.434      0.659438 -1.82979
746.09 -1130.57      745.775 -1128.45      0.315369 -2.12352
638.015 740.657      637.809 739.912      0.2057 0.744375
27.7644 1244.95      28.2537 1244.17      -0.489395 0.77309
676.022 430.617      675.77 429.919      0.252316 0.696889
2.42154 212.054      3.26262 212.507      -0.842114 -0.452043
1259.6 583.555      1258.76 583.535      0.837694 0.0198063
1427.35 483.874      1426.43 483.746      0.919483 0.127933
2028.58 212.697      2026.59 212.843      1.98462 -0.145624
1091.76 763.678      1090.71 763.289      1.04936 0.388776
-523.228 733.644      -522.156 733.203      -1.07123 0.441208
1513.46 -241.257      1511.89 -240.211      1.56523 -1.0456
1347.33 558.998      1346.27 558.335      1.05878 0.663652
346.811 1003.82      347.617 1003.7      -0.805828 0.113304
867.859 42.3246      867.371 42.715      0.488278 -0.390079
202.263 1169.39      202.862 1168.36      -0.598447 1.02731
-80.8102 698.568      -79.7557 697.601      -1.0542 0.967031
756.568 -810.075      756.073 -808.45      0.495128 -1.62498
-291.403 105.676      -290.806 106.1      -0.596916 -0.423404
-159.677 107.648      -158.469 107.727      -1.20795 -0.0791381
253.803 392.399      253.635 391.794      0.168997 0.605173
558.312 315.85      557.789 315.749      0.524091 0.102063
3.57395 601.148      3.19688 601.225      0.377005 -0.0769862
-44.4902 872.772      -44.0182 872.259      -0.472024 0.512112
-338.159 -236.113      -336.985 -234.951      -1.17329 -1.16107
-439.966 -192.315      -438.717 -191.75      -1.24858 -0.565064
-732.13 342.118      -730.652 342.279      -1.47851 -0.160415
-1068.12 -519.065      -1065.77 -517.628      -2.35205 -1.43695
208.125 -132.179      208.487 -132.014      -0.364442 -0.164863
-871.02 -405.017      -869.139 -403.78      -1.88042 -1.23616
-2.31828 -456.524      -1.72078 -455.651      -0.597371 -0.872921
1079.71 689.166      1079.39 689.173      0.321106 -0.00769589
1164.99 484.989      1164.66 484.776      0.328809 0.213074
1543.68 261.918      1542.37 261.59      1.31468 0.327411
534.179 658.717      534.827 659.353      -0.64855 -0.635884
1464.51 236.26      1462.71 236.503      1.80087 -0.242992
2353.05 91.31      2350.23 91.7907      2.82137 -0.480623
-84.6354 183.134      -83.6114 183.696      -1.02382 -0.561669
893.108 281.98      892.736 281.802      0.371782 0.17885
1566.61 547.097      1565.28 546.732      1.33921 0.365007
934.643 411.612      934.788 412.061      -0.144496 -0.449126
1321.69 682.15      1320.65 681.227      1.03956 0.922615
930.668 910.046      930.471 909.668      0.196483 0.377504
921.98 765.614      921.536 765.265      0.443461 0.349367
1001.99 734.878      1001.31 734.319      0.679415 0.559359
290.695 833.794      290.96 832.869      -0.264828 0.924586
896.784 921.032      896.043 920.111      0.740552 0.919785
666.507 511.779      666.488 512.536      0.0194962 -0.756913
617.668 1083.33      618.018 1082.29      -0.349488 1.03906
-961.379 -417.522      -959.544 -416.227      -1.83505 -1.29458
-228.543 587.448      -227.481 587.43      -1.0619 0.0174725
526.314 572.786      525.658 572.148      0.668822 0.616692
52.596 145.423      52.9678 145.678      -0.36869 -0.254324
687.154 1005.13      686.595 1004.47      0.558197 0.663999
869.224 556.822      868.51 556.608      0.71761 0.224968
-335.314 -323.761      -334.505 -322.855      -0.80821 -0.905123
-713.447 -401.252      -711.938 -400.273      -1.50837 -0.979555
-720.038 456.719      -718.623 456.438      -1.4146 0.280936
218.705 -266.559      218.775 -266.022      -0.0694345 -0.536403
334.201 725.862      334.338 726      -0.137607 -0.139218
-97.1657 240.129      -97.1125 240.188      -0.0526465 -0.0594997
387.456 540.732      387.202 540.315      0.254548 0.41818
83.7269 -244.772      84.3476 -243.819      -0.620607 -0.953405
528.948 964.841      528.613 963.934      0.334581 0.907432
-660.681 512.268      -659.106 512.283      -1.57401 -0.014201
1088.43 62.2276      1088.07 62.1346      0.360922 0.0919427
1374.94 886.675      1374.27 886.115      0.673674 0.560145
812.716 178.914      812.551 179.095      0.16646 -0.184478
1252.96 504.026      1252.17 504.17      0.797026 -0.142266
-7.53596 -63.5021      -6.89582 -62.9577      -0.640372 -0.543503
-25.8991 560.892      -25.508 560.733      -0.391858 0.156034
2159.4 62.4718      2157.24 62.8063      2.15543 -0.334518
1545.43 83.6598      1544.26 83.9634      1.17048 -0.303433
1213.57 582.15      1212.23 581.858      1.33718 0.291846
1284.51 591.805      1283.3 591.931      1.20915 -0.126157
291.788 401.155      291.539 400.908      0.248288 0.24812
411.797 801.305      411.742 800.566      0.055553 0.738244
5.70752 285.571      6.51792 285.766      -0.810229 -0.195826
59.8445 241.485      60.6162 241.496      -0.771309 -0.0114395
718.266 1091.58      717.694 1090.75      0.571944 0.82899
-491.177 963.062      -489.864 961.999      -1.31236 1.06278
969.609 200.775      969.2 200.933      0.407968 -0.157953
72.2957 31.4198      73.1778 31.4282      -0.882082 -0.00833576
1183.2 1055.32      1182.34 1054.16      0.858536 1.15925
713.38 700.361      713.128 700.109      0.251135 0.252565
502.621 461.685      502.916 461.923      -0.295602 -0.238551
25.1323 1145.16      25.1624 1144.72      -0.030375 0.447768
272.909 8.0016      272.825 8.66753      0.0822395 -0.671123
-628.607 -140.269      -627.407 -139.646      -1.19906 -0.623322
-186.957 -110.425      -186.299 -109.473      -0.6571 -0.951732
